caption,commentable,comment_count,created_at,description,downloadable,download_count,duration,full_duration,embeddable_by,genre,has_downloads_left,id,kind,label_name,last_modified,license,likes_count,permalink,permalink_url,playback_count,public,purchase_title,purchase_url,release_date,reposts_count,secret_token,sharing,state,streamable,tag_list,title,track_format,uri,urn,user_id,visuals,waveform_url,display_date,station_urn,station_permalink,track_authorization,monetization_model,policy
,True,40,2019-06-22T10:23:48Z,"Dành tặng những người đã, đang và sẽ yêu xa
------------------------------------------------------------------
Music Composers: Anh Minh, Khánh Hưng
Arranged by: Anh Minh
Vocal: Khánh Hưng
Guitar: Mai Ân
Viola: Quốc ĐĂng
Record: KZ Studio
------------------------------------------------------------------
Chords(Capo 2 on guitar):
Intro: [C] [Am] [F] [G] x2
Verse: 
[C] Mai đây rời xa
Có bao nhiêu mùa thu [Am] đã dần qua
Khi đông bỏ lại [F] đây
Dịu dàng lời ca [G] anh trao riêng mình

Còn đó những đêm [C] đường dài khuya vắng
Lời hứa sẽ bên [Am] nhau qua tháng năm
Nhẹ nhàng vòng tay [F] người mang 
Tựa làn hơi ấm in sâu [G]

Pre chorus:
Mặc bao gian khó [C]
Em vẫn đi [Am] bên anh
Ngày nắng lên [F] 
Và mưa ướt trên vai chung lối [G] về

Người ơi em có [C]
Chờ ta chung đôi [Am]
Chờ nắng cuối con đường [F]
Kề nơi vai hẹn ngày mai em còn nhớ? [G]

Chorus:
Và nhớ phố ban chiều [C] nơi hoàng hôn với anh
Đón đưa em dạo qua [Am] hàng cây ngát xanh
Qua bao tháng năm dài [F]
Còn mãi vui buồn không phai [G]

Nhớ khi mưa lạnh rơi [C] ở nơi quán quen
Gió mang bao lời yêu [Am] gửi trong mắt em
Để giờ đây [F] nhìn lại
Còn mãi nụ cười [G]
Ở nơi có anh chờ [C]

Dạo: [C][Am][F][G]

Out tro:
Mai [C] này [G]
Dù có [Am] ra sao dù có [F] thế nào
Thì em [C] mãi luôn [G]
Còn trong trái [Am] tim [G] này [F]
Còn trong trái [Am] tim [G] tôi [F]",False,0,192226,192226,all,,False,640461198,track,,2021-10-12T07:12:31Z,all-rights-reserved,538.0,ngay-nang-len,https://soundcloud.com/anh-minh-750863037/ngay-nang-len,38360,True,,,,41,,public,finished,True,,Ngày Nắng Lên,single-track,https://api.soundcloud.com/tracks/640461198,soundcloud:tracks:640461198,288448281,,https://wave.sndcdn.com/rGHAb4oMQqPj_m.json,2019-06-22T10:23:48Z,soundcloud:system-playlists:track-stations:640461198,track-stations:640461198,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImVlMzRjOTM4LTNiOWUtNDdhNS05ZGJkLTAxOGIyMDIzOWRmNCIsImlhdCI6MTYzNDgyODA3M30.8nWwaTXVbT7DsBdFdu86b4syEOqLR4mKD_3wfoJFb7E,NOT_APPLICABLE,ALLOW
,True,24,2017-10-28T07:03:51Z,"TA CÒN YÊU NHAU - OFFICIAL MV STORY | ĐỨC PHÚC
Ta Còn Yêu Nhau là một ca khúc nhẹ nhàng và khá buồn. Nó như một lời tâm sự từ Đức Phúc và nhạc sĩ Công Thành muốn gửi đến các bạn và đi kèm với 1 thông điệp sâu sắc ở cuối MV: "" nếu không yêu xin đừng gây thương nhớ"". Hy vọng các bạn sẽ thích và đón nhận ca khúc và MV mới này của Phúc nhé!
#ducphuc #taconyeunhau",False,0,212133,212133,all,,False,348968190,track,,2021-06-24T17:52:26Z,all-rights-reserved,8116.0,ta-con-yeu-nhau,https://soundcloud.com/ho-ng-ti-n-54501861/ta-con-yeu-nhau,1140097,True,,,,298,,public,finished,True,"""Nhac tre""",Ta Còn Yêu Nhau,single-track,https://api.soundcloud.com/tracks/348968190,soundcloud:tracks:348968190,320012349,,https://wave.sndcdn.com/tDfjNWe6UHCY_m.json,2017-10-28T07:03:51Z,soundcloud:system-playlists:track-stations:348968190,track-stations:348968190,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImY3ZmIyZTljLTUxYjMtNDUwNy1iMDE2LTEwNTVhY2U0YTk5MiIsImlhdCI6MTYzNDgyODA3M30.prWbmj6iBaJ3qUvr-ozoGbFps9hheR8EFTBmX5kNH0k,NOT_APPLICABLE,ALLOW
,True,5,2020-12-30T12:40:55Z,"all credit to Nguyên
https://www.youtube.com/watch?v=G1YhbZqLNrM&ab_channel=Nguy%C3%AAn.Official",False,0,277264,277264,all,,False,956444059,track,,2020-12-30T12:40:56Z,all-rights-reserved,469.0,chung-ta-cua-hien-tai-l-son-tung-mt-p-nguyen-cover,https://soundcloud.com/mickeyxxxminnie/chung-ta-cua-hien-tai-l-son-tung-mt-p-nguyen-cover,79797,True,,,,21,,public,finished,True,"Chungtacuahientai sontungmtp Haitu Nguyên ""Chúng ta của hiện tại"" ""Sơn tùng mtp"" ""Hải tú"" Cover",CHÚNG TA CỦA HIỆN TẠI l SƠN TÙNG MT-P ( nguyên. cover ),single-track,https://api.soundcloud.com/tracks/956444059,soundcloud:tracks:956444059,233983367,,https://wave.sndcdn.com/Q2frTe27Gtvn_m.json,2020-12-30T12:40:55Z,soundcloud:system-playlists:track-stations:956444059,track-stations:956444059,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImYyMDk3YWU4LWQ3NzktNDAzMy04MmFlLTQwNDA4MGM3M2IxZiIsImlhdCI6MTYzNDgyODA3M30.6PFDsbNzTewsZOSMNHRUuBss5BAfNZEk7p-bAIfv3Io,NOT_APPLICABLE,ALLOW
,True,1,2016-10-03T05:05:15Z,,False,0,230369,230369,all,Pop,False,285798783,track,,2016-10-03T05:05:36Z,all-rights-reserved,1433.0,erik-from-st319-yeu-va-yeu-from-benh-vien-ma-ost,https://soundcloud.com/st319music/erik-from-st319-yeu-va-yeu-from-benh-vien-ma-ost,170766,True,,,,50,,public,finished,True,"ERIK from ST.319 YÊU ""Bệnh Viện Ma"" OST ""YÊU VÀ YÊU""","ERIK from ST.319 - YÊU và YÊU (from ""Bệnh Viện Ma"" OST)",single-track,https://api.soundcloud.com/tracks/285798783,soundcloud:tracks:285798783,56371857,,https://wave.sndcdn.com/9kHpzI1jlepK_m.json,2016-10-03T05:05:15Z,soundcloud:system-playlists:track-stations:285798783,track-stations:285798783,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImFhMzFlYmJlLTU4NWItNDQ3OS04ZGQ2LWNkM2NjZDljY2U4NyIsImlhdCI6MTYzNDgyODA3NH0.GaCZsZAHGzeUGfGaroG78hOefnWVPGFraZy-ieor7SU,NOT_APPLICABLE,ALLOW
,True,45,2018-12-30T14:30:22Z,"Một cô gái bắt đầu trở nên mơ mộng, thơ thẩn, chờ đợi một chàng trai hoàn hảo sẽ đến với mình liệu có phải là tự nhiên ?.

Thành phố mơ màng.
Viết và hát: Khải
Mix: Pacman (Phong Trần Thế)
Vui long khong re-up o bat cu dau neu chua duoc cho phep.

Thành phố không màu, đã bao lâu chưa lên đèn
Thành phố yên lặng, đã bao lâu chưa chào ta
Rồi nơi ấy khi thức dậy, cũng k ai trò chuyện
Rồi nơi ấy khi đêm về, thấy nơi đây một thành phố mơ màng

Thành phố này giận hờn chi bao lâu này
Thành phố mơ mộng vì ai không quay về
Từ tinh mơ, vẫn bơ vơ một mình
Chờ ai, một người đã đi xa thật rồi

Thành phố không thay lòng từ bấy lâu nay rồi
Thành phố vẫn yên lặng chẳng muốn ai bên cạnh
Vì nó đã, biết yêu rồi
Yêu một người, chờ một nngười 
Trong mơ

Từng giờ nhớ thương ngập ngừng, đã bao đêm lạnh lùng 
từng ngày ngóng trông đợi chờ, đã bao năm vẫn ngại ngùng
 rồi khi ấy, anh bên cạnh, đợi từng giây trôi nhẹ nhàng
 ‎ rồi khi ấy, cô đơn rồi, đứng bơ vơ, nhìn thời gian. 

Con phố nơi ta từng qua
Vấn vương đôi chân người
Từng ngày tháng nay đang ở đâu
Có chăng tôi đang chờ
Chờ ai
Chờ em
Mong một người
Đợi một người
Trong mơ.",False,0,291291,291291,all,Indie,False,551814558,track,,2020-09-26T07:06:23Z,all-rights-reserved,4180.0,thanh-pho-mo-mang-original,https://soundcloud.com/kh-i-nguy-n-772586147/thanh-pho-mo-mang-original,358691,True,,,,232,,public,finished,True,,Thành phố mơ màng. (Original),single-track,https://api.soundcloud.com/tracks/551814558,soundcloud:tracks:551814558,174942249,,https://wave.sndcdn.com/8TSzByn77G73_m.json,2018-12-30T14:30:22Z,soundcloud:system-playlists:track-stations:551814558,track-stations:551814558,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjUyYzE2ZmUyLTdmODUtNGU1MC04MmE0LWM5MDA1MmQ4MjVmMCIsImlhdCI6MTYzNDgyODA3NH0.BHaHhKB0BJhwX2y5x5AFKE42K5d7QDVEiCtlqeEOqE0,NOT_APPLICABLE,ALLOW
,True,1,2019-03-24T08:59:47Z,dey la mot ban cover,False,0,152960,152960,me,Indie,False,594981003,track,,2020-07-27T03:56:27Z,all-rights-reserved,42.0,laf,https://soundcloud.com/conngoantrogioi/laf,3325,True,,,,5,,public,finished,True,nhacnheo,la,single-track,https://api.soundcloud.com/tracks/594981003,soundcloud:tracks:594981003,183349205,,https://wave.sndcdn.com/k6pMv7eX9YzN_m.json,2019-03-24T08:59:47Z,soundcloud:system-playlists:track-stations:594981003,track-stations:594981003,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImJlNjM1ZmZlLTAxYWUtNDlkNy1iODEwLTA1MWQ0ZGNlOGFmNCIsImlhdCI6MTYzNDgyODA3NX0.4WvaGU--XfdhsWjMWxvgOPKtQ8jpNIOb4k79MFbIXvo,NOT_APPLICABLE,ALLOW
,True,26,2020-03-23T16:06:46Z,"Thể hiện bởi Bon 
Sáng tác và hòa âm phối khí bởi 14 Casper
-------------------------------------------------
Performed by Bon
Composed and arranged by 14 Casper
Mixed and mastered by 14 Casper
Recorded at 192Studio
--------------------------------------------------
Connect with 14 Casper:
SUBSCRIBE TO MY YOUTUBE CHANNEL: https://bit.ly/2tpuK2v
Facebook: https://bit.ly/2GMBm38
Soundcloud: https://bit.ly/2N7RcWZ
Instagram: https://bit.ly/2S1XZT2
Gmail: casper.producer.14@gmail.com
--------------------------------------------------
Connect with Bon
Facebook: https://www.facebook.com/Bourbon.artista
--------------------------------------------------
Tiếp tục là một món quà để đáp lại tình cảm, sự ủng hộ và ưu ái của tất cả khán thính giả đã luôn lắng nghe ""có ai ở đây không?"". Cho dù là ngày nắng, ngày mưa; giá lạnh hay nóng nực, mong rằng mọi người hãy giữ gìn sức khỏe thật tốt để có thể nghe thứ âm nhạc này nhiều thật là nhiều. Mình đã đọc tất cả các lượt bình luận, khen có, chê có, vui có, nhiều tâm sự cũng có. Nhưng đặc biệt nhất, mình không thể cảm thấy vinh hạnh hơn khi được thay mặt các bạn, những người cũng đang cảm thấy khó khăn trong tinh thần, nói lên tất cả tiếng lòng. Hy vọng chúng ta sẽ trở nên tốt hơn vào ngày mai, và mong mọi người cũng sẽ thay mặt mình hãy chia sẻ bài hát đến với nhiều khán giả hơn, để mình có thêm động lực làm âm nhạc tiếp nhé. Cảm ơn thật là nhiều vì những gì đã diễn ra 1 tháng qua. Không có các bạn, sẽ không có 14 Casper ngày hôm nay.",False,0,330292,330292,all,Acoustic,False,781633501,track,,2021-04-30T01:59:41Z,all-rights-reserved,3553.0,co-ai-o-day-khong-acoustic-version-14-casper-bon,https://soundcloud.com/14casper/co-ai-o-day-khong-acoustic-version-14-casper-bon,418138,True,,,,102,,public,finished,True,,'có ai ở đây không?' (Acoustic Version) - 14 Casper & Bon,single-track,https://api.soundcloud.com/tracks/781633501,soundcloud:tracks:781633501,422551372,,https://wave.sndcdn.com/6Z3gpdc9HOs8_m.json,2020-03-23T16:06:46Z,soundcloud:system-playlists:track-stations:781633501,track-stations:781633501,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6Ijk5MDI3YzNiLTVmYzItNDZjZS04OGVlLTU4ZjZmMzE5MWQzOSIsImlhdCI6MTYzNDgyODA3NX0.YzTgqQ5Uq36mcZzyX-XXTOY0_w_qtj3gdzy0IC2XsPU,NOT_APPLICABLE,ALLOW
,True,23,2020-01-07T14:54:34Z,dey la mot ban cover,False,0,110681,110681,me,Indie,False,739696177,track,,2020-07-27T03:56:26Z,all-rights-reserved,586.0,emcochackhong,https://soundcloud.com/conngoantrogioi/emcochackhong,40956,True,,,,28,,public,finished,True,nhacnheo,em co chac khong?,single-track,https://api.soundcloud.com/tracks/739696177,soundcloud:tracks:739696177,183349205,,https://wave.sndcdn.com/4ObyR0oBdVm1_m.json,2020-01-07T14:54:34Z,soundcloud:system-playlists:track-stations:739696177,track-stations:739696177,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImE3MjZmZDZmLWJhNDMtNDc3Ny1hYTAxLTdjNmU1MTQ2MDcwZCIsImlhdCI6MTYzNDgyODA3NX0.mdTzSBaYjQiGKo9P1GFYKHBXc-gB2SNETknNBZfAmu8,NOT_APPLICABLE,ALLOW
,True,0,2019-10-30T17:44:11Z,dey la mot ban cover,False,2,89234,89234,me,Indie,False,705430789,track,,2020-07-27T03:56:26Z,all-rights-reserved,27.0,ngu,https://soundcloud.com/conngoantrogioi/ngu,1761,True,,,,0,,public,finished,True,nhacnheo,ngu,single-track,https://api.soundcloud.com/tracks/705430789,soundcloud:tracks:705430789,183349205,,https://wave.sndcdn.com/WeeKk3807W43_m.json,2019-10-30T17:44:11Z,soundcloud:system-playlists:track-stations:705430789,track-stations:705430789,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImExMjYxZThkLTVlMTMtNGE3Ny1hNjllLTJjZDVjNmVmZTQyZCIsImlhdCI6MTYzNDgyODA3Nn0.IBAs3w4h9HLquZfQLEmue9e08sHQoZhVz4ip8eMEar0,NOT_APPLICABLE,ALLOW
hú hú ,True,4,2020-11-19T16:03:14Z,mình cùng với những người anh em GVC thân yêu :3,False,0,253780,253780,all,Indie,False,932238127,track,,2020-11-24T15:29:01Z,all-rights-reserved,74.0,chuyenrang,https://soundcloud.com/conngoantrogioi/chuyenrang,6243,True,,,,4,,public,finished,True,nhacnheo,chuyen rang,single-track,https://api.soundcloud.com/tracks/932238127,soundcloud:tracks:932238127,183349205,,https://wave.sndcdn.com/ayXI6nUUpzNN_m.json,2020-11-19T16:03:14Z,soundcloud:system-playlists:track-stations:932238127,track-stations:932238127,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjVhOTAwNTY5LWIxNzQtNDkyMS05NTZkLWZiYmMxNDllYmY5MiIsImlhdCI6MTYzNDgyODA3N30.YbBo45i8FKpx6Y8fSLaNh1BaHeIj19CvvedKChVjSPo,NOT_APPLICABLE,ALLOW
,True,663,2021-04-11T12:26:08Z,Link yt : https://www.youtube.com/watch?v=ZqDBgYPpUTg&ab_channel=M.A.DProduction,True,209,202475,202475,all,,True,1027073488,track,,2021-10-21T04:04:35Z,all-rights-reserved,50821.0,obito-ft-hnhngan-live-your-smile-emma-x-seachains-x-obito,https://soundcloud.com/mickeyxxxminnie/obito-ft-hnhngan-live-your-smile-emma-x-seachains-x-obito,5551950,True,,,,1436,,public,finished,True,"obito hnhngan ""your smile"" sea emma lives",Obito Ft. Hnhngan Live YOUR SMILE - Emma X Seachains X Obito,single-track,https://api.soundcloud.com/tracks/1027073488,soundcloud:tracks:1027073488,233983367,,https://wave.sndcdn.com/QqIb3iAMLnmT_m.json,2021-04-11T12:26:08Z,soundcloud:system-playlists:track-stations:1027073488,track-stations:1027073488,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjJjYjZmOTRkLWY2MzItNDYyZi1hZTBiLTZjODAwY2ZiNDU5MSIsImlhdCI6MTYzNDgyODA3OH0.VGfyTk2qqtLu3pkSwoVmks3_rm2sDrBcAgI3uo4hXYo,NOT_APPLICABLE,ALLOW
,True,1,2019-12-27T15:18:58Z,dey la mot ban cover,False,1,71393,71393,me,Indie,False,734574760,track,,2020-07-27T03:56:26Z,all-rights-reserved,35.0,thegioicuaem,https://soundcloud.com/conngoantrogioi/thegioicuaem,2887,True,,,,2,,public,finished,True,nhacnheo,the gioi cua em,single-track,https://api.soundcloud.com/tracks/734574760,soundcloud:tracks:734574760,183349205,,https://wave.sndcdn.com/TI7DkcV2Fazh_m.json,2019-12-27T15:18:58Z,soundcloud:system-playlists:track-stations:734574760,track-stations:734574760,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImNhODEyNmQ3LWIyM2MtNGExNy1iZWVkLWYwZDQ3NzZkZTFmYSIsImlhdCI6MTYzNDgyODA3OH0.prrY3RqZPgogWW5O6bEQJDpIcrVyG63ZPFqEunmgJkw,NOT_APPLICABLE,ALLOW
,True,9,2020-02-24T16:55:06Z,dey la mot ban cover,False,1,160888,160888,me,Indie,False,765844771,track,,2021-03-26T13:55:14Z,all-rights-reserved,91.0,mai,https://soundcloud.com/conngoantrogioi/mai,5265,True,,,,5,,public,finished,True,nhacnheo,mai,single-track,https://api.soundcloud.com/tracks/765844771,soundcloud:tracks:765844771,183349205,,https://wave.sndcdn.com/dqpBLkwpatd1_m.json,2020-02-24T16:55:06Z,soundcloud:system-playlists:track-stations:765844771,track-stations:765844771,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImM0NDgxODFlLTI4ZDMtNDlmNi1hNzcwLTAwZGI5ZTYxNzA5MCIsImlhdCI6MTYzNDgyODA3OH0.IlLypdgoMHpFNHbi0okeAx2bJCjDbLsW75Qi_mOCs50,NOT_APPLICABLE,ALLOW
,True,4,2019-10-30T17:54:19Z,dey la mot ban cover,False,1,60526,60526,me,Indie,False,705435706,track,,2021-09-19T17:52:56Z,all-rights-reserved,152.0,tangemmotcaysondeemtohongduyen,https://soundcloud.com/conngoantrogioi/tangemmotcaysondeemtohongduyen,14486,True,,,,10,,public,finished,True,nhacnheo,tang em mot cay son de em to hong duyen,single-track,https://api.soundcloud.com/tracks/705435706,soundcloud:tracks:705435706,183349205,,https://wave.sndcdn.com/aFF5pbdxUNwW_m.json,2019-10-30T17:54:19Z,soundcloud:system-playlists:track-stations:705435706,track-stations:705435706,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjJhNTA2M2Y3LWFkZDktNDNlZS1hZTYyLTlkYmJkNTBkZTVmOSIsImlhdCI6MTYzNDgyODA3OX0.0eNz_PWbOdIoIQ6YPprbH-h-1ndl2WUZSrUHkPnG5kY,NOT_APPLICABLE,ALLOW
,True,114,2019-07-07T16:15:30Z,"Singer: Quang Huy
Composer: Minh Triều

Follow Quang Huy
Facebook: www.facebook.com/huynguyen.9598
YouTube: www.youtube.com/channel/UCogdsYbi3ZCJVPHKNb4Okhw

Follow Minh Triều
Facebook: www.facebook.com/profile.php?id=100015047851757
Soundcloud: soundcloud.com/li-tri-u

mình re-up để nghe thôi mình không phải người hát nhe<3",False,0,320473,320473,all,Indie,False,647492511,track,,2021-07-21T10:59:29Z,cc-by-nc-sa,14506.0,tu-tinh,https://soundcloud.com/gnahkhang/tu-tinh,1439783,True,,,,476,,public,finished,True,Indie,Tự Tình - Quang Huy (Minh Triều st.),single-track,https://api.soundcloud.com/tracks/647492511,soundcloud:tracks:647492511,140215224,,https://wave.sndcdn.com/uwfIhxh088RM_m.json,2019-07-07T16:15:30Z,soundcloud:system-playlists:track-stations:647492511,track-stations:647492511,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjFhZWZlNjgwLTgyNjctNDNhNS05MjRmLWRiYTk2MDAzNDBjMyIsImlhdCI6MTYzNDgyODA4MH0.-qbabFM0wMQp9gLpa0iYri3QkuKQHgNZnCT0lM-bgtc,NOT_APPLICABLE,ALLOW
,True,45,2018-08-03T16:55:12Z,"dạo này chả có ý tưởng l gì nên tôi sẽ cover =))))) 
cover vì bài này hayyy =))))
original song của tiểu viết trường an",True,78,162287,162287,all,,True,480695190,track,,2021-03-01T03:46:26Z,all-rights-reserved,2739.0,mua-ngang-pho-vang-cover,https://soundcloud.com/hoanglongnger/mua-ngang-pho-vang-cover,283317,True,,,,158,,public,finished,True,,Mưa ngang phố vắng (cover),single-track,https://api.soundcloud.com/tracks/480695190,soundcloud:tracks:480695190,142223467,,https://wave.sndcdn.com/uexHP4iscTwy_m.json,2018-08-03T16:55:12Z,soundcloud:system-playlists:track-stations:480695190,track-stations:480695190,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjhmM2I5NWM0LTg2MTEtNGFiYi1hNjA1LWYxY2NhNGViODIzNSIsImlhdCI6MTYzNDgyODA4MH0.esLXFC9iCOqrVa-NVz7iyalo-RrR8RKGrlGOcLy_Fv4,NOT_APPLICABLE,ALLOW
,True,2,2020-06-14T08:48:59Z,dey la mot ban cover,False,1,87380,87380,me,Indie,False,839883898,track,,2020-07-27T03:56:25Z,all-rights-reserved,54.0,khonglamgi,https://soundcloud.com/conngoantrogioi/khonglamgi,2651,True,,,,2,,public,finished,True,nhacnheo,khong lam gi,single-track,https://api.soundcloud.com/tracks/839883898,soundcloud:tracks:839883898,183349205,,https://wave.sndcdn.com/8uRTV3lnU5kC_m.json,2020-06-14T08:48:59Z,soundcloud:system-playlists:track-stations:839883898,track-stations:839883898,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjE4OWY1NzFiLWI4YjItNGQ0NC1hZWRjLTUzZTE2OWI5NTUwYiIsImlhdCI6MTYzNDgyODA4MX0.su_Fsqd4sPH0qafWEvVnzyB9JwqGNcRCBOpiBsvDzGQ,NOT_APPLICABLE,ALLOW
,True,13,2020-07-27T02:50:41Z,dey la mot ban cover,False,1,100859,100859,me,Indie,False,865162030,track,,2020-07-27T03:56:26Z,all-rights-reserved,349.0,love1216,https://soundcloud.com/conngoantrogioi/love1216,28509,True,,,,12,,public,finished,True,nhacnheo,love 1216,single-track,https://api.soundcloud.com/tracks/865162030,soundcloud:tracks:865162030,183349205,,https://wave.sndcdn.com/8P2E2sh5gw1s_m.json,2020-07-27T03:54:51Z,soundcloud:system-playlists:track-stations:865162030,track-stations:865162030,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjUwYjU2NjYzLTdjZWItNDE4YS1iNDdjLTFmZjUxN2FkNzE2MyIsImlhdCI6MTYzNDgyODA4MX0.Qi-bwnp0ImO2luo2FuoHrRco-oCq6JWUmS5fuvrbjus,NOT_APPLICABLE,ALLOW
,True,152,2018-07-29T14:24:56Z,,False,0,148100,148100,all,,False,478250925,track,,2021-10-12T09:40:35Z,all-rights-reserved,11251.0,chieu-nay-khong-co-mua-bay-khoi-cover,https://soundcloud.com/d-ng-l-457117291/chieu-nay-khong-co-mua-bay-khoi-cover,1430848,True,,,,590,,public,finished,True,,Chiều Nay Không Có Mưa Bay - Khói (Cover),single-track,https://api.soundcloud.com/tracks/478250925,soundcloud:tracks:478250925,399136794,,https://wave.sndcdn.com/LWSKsdKyH9OH_m.json,2018-07-29T14:24:56Z,soundcloud:system-playlists:track-stations:478250925,track-stations:478250925,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImMxYjdiMmY1LTQzYzktNGM4MS04Mzc3LWUxZWFhZWIxODUwMyIsImlhdCI6MTYzNDgyODA4MX0.8lDLG98nAVgL0JbQv3yL6f9ENeVDLyV4yUSjYj6X6wI,NOT_APPLICABLE,ALLOW
,True,6,2020-04-26T21:23:10Z,,False,0,223112,223112,all,Classical,False,807768370,track,,2020-08-17T14:15:20Z,all-rights-reserved,630.0,ngay-tan-the-charles-huynh,https://soundcloud.com/maitritin19062002/ngay-tan-the-charles-huynh,53673,True,,,,14,,public,finished,True,,Ngày Tận Thế | CHARLES HUYNH |,single-track,https://api.soundcloud.com/tracks/807768370,soundcloud:tracks:807768370,594014643,,https://wave.sndcdn.com/Ta6zCatVPOwx_m.json,2020-04-26T21:23:10Z,soundcloud:system-playlists:track-stations:807768370,track-stations:807768370,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjU0YzQ4NzIzLWQwMDMtNGRmZC1iZjFjLTI3MjNiZDY0ZDJjNiIsImlhdCI6MTYzNDgyODA4Mn0.uz7PVkV4k72ADxg3SXBFgdCLBesux5HpFCGivkLGkTk,NOT_APPLICABLE,ALLOW
,True,3,2019-02-16T11:48:56Z,"YÊU COVER
COMPOSER: DƯ MAI PHƯƠNG
SINGER: CONVITVANG (HUYỀN NHUNG)
MUSIC, RECORD: NGUYỄN NGỌC
MIX, MASTER: PHẠM GIA THÁI
----------------------------------
Follow Huyền Nhung: https://www.facebook.com/rosyswan1502",False,0,308142,308142,all,Pop,False,576308199,track,,2019-02-16T11:48:59Z,all-rights-reserved,480.0,yeu-cover-convitvang-ft-nguyen-ngoc,https://soundcloud.com/nguyenngocguitar/yeu-cover-convitvang-ft-nguyen-ngoc,41778,True,,,,39,,public,finished,True,convitvang yeu nguyenngoc,Yêu (cover) || ConVitVang ft. Nguyễn Ngọc,single-track,https://api.soundcloud.com/tracks/576308199,soundcloud:tracks:576308199,67057285,,https://wave.sndcdn.com/RhujCa0F7Kiu_m.json,2019-02-16T11:48:56Z,soundcloud:system-playlists:track-stations:576308199,track-stations:576308199,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6Ijk3N2VhZjY1LTRmODgtNDIyZC1hMDU1LTIzOTQ2YjYwNzQ3OSIsImlhdCI6MTYzNDgyODA4Mn0.96CUFF6xjYSzCpDA94bo8rhpiP_KSgw3KUPGNZsQ1zI,NOT_APPLICABLE,ALLOW
